Name	Structure Path	Number of Atoms	Total Charge
Pa_C4Cl1H6I1N4O9Pa1S1	/Users/marcelmueller/source/acqm/Pa/Pa_C4Cl1H6I1N4O9Pa1S1/coord.xyz	27	-1.0
Pa_Br1C8F1H17N1O5Pa1	/Users/marcelmueller/source/acqm/Pa/Pa_Br1C8F1H17N1O5Pa1/coord.xyz	34	1.0
Pa_PaPSeCl	/Users/marcelmueller/source/acqm/Pa/Pa_PaPSeCl/coord.xyz	4	-3.0
Pa_C2H4I1N2O5Pa1	/Users/marcelmueller/source/acqm/Pa/Pa_C2H4I1N2O5Pa1/coord.xyz	15	2.0
Pa_PaKBSnIBe	/Users/marcelmueller/source/acqm/Pa/Pa_PaKBSnIBe/coord.xyz	6	1.0
Pa_C23H47N6O3P1Pa1	/Users/marcelmueller/source/acqm/Pa/Pa_C23H47N6O3P1Pa1/coord.xyz	81	5.0
Pa_PaBeCaSnH	/Users/marcelmueller/source/acqm/Pa/Pa_PaBeCaSnH/coord.xyz	5	2.0
Pa_PaBr2	/Users/marcelmueller/source/acqm/Pa/Pa_PaBr2/coord.xyz	3	0.0
Pa_C27Cl1H33N5O7P1Pa1S1	/Users/marcelmueller/source/acqm/Pa/Pa_C27Cl1H33N5O7P1Pa1S1/coord.xyz	76	1.0
Pa_PaBr5	/Users/marcelmueller/source/acqm/Pa/Pa_PaBr5/coord.xyz	6	0.0
Pa_C13F1H11N1O3Pa1	/Users/marcelmueller/source/acqm/Pa/Pa_C13F1H11N1O3Pa1/coord.xyz	30	4.0
Pa_C14F3H12O10P1Pa1S2	/Users/marcelmueller/source/acqm/Pa/Pa_C14F3H12O10P1Pa1S2/coord.xyz	43	1.0
Pa_PaHHSCl	/Users/marcelmueller/source/acqm/Pa/Pa_PaHHSCl/coord.xyz	5	-4.0
Pa_PaH0Li3	/Users/marcelmueller/source/acqm/Pa/Pa_PaH0Li3/coord.xyz	4	0.0
Pa_PaF6	/Users/marcelmueller/source/acqm/Pa/Pa_PaF6/coord.xyz	7	0.0
Pa_PaI2	/Users/marcelmueller/source/acqm/Pa/Pa_PaI2/coord.xyz	3	0.0
Pa_PaNTe	/Users/marcelmueller/source/acqm/Pa/Pa_PaNTe/coord.xyz	3	0.0
Pa_C10H16N1O3Pa1	/Users/marcelmueller/source/acqm/Pa/Pa_C10H16N1O3Pa1/coord.xyz	31	4.0
Pa_PaI5	/Users/marcelmueller/source/acqm/Pa/Pa_PaI5/coord.xyz	6	0.0
Pa_PaSiLiBeI	/Users/marcelmueller/source/acqm/Pa/Pa_PaSiLiBeI/coord.xyz	5	-1.0
Pa_PaF1	/Users/marcelmueller/source/acqm/Pa/Pa_PaF1/coord.xyz	2	0.0
Pa_Br1C4H4N4O9Pa1S1	/Users/marcelmueller/source/acqm/Pa/Pa_Br1C4H4N4O9Pa1S1/coord.xyz	24	0.0
Pa_PaBr4	/Users/marcelmueller/source/acqm/Pa/Pa_PaBr4/coord.xyz	5	0.0
Pa_Br1C14Cl2F1H10N3O4Pa1	/Users/marcelmueller/source/acqm/Pa/Pa_Br1C14Cl2F1H10N3O4Pa1/coord.xyz	36	-2.0
Pa_PaO1	/Users/marcelmueller/source/acqm/Pa/Pa_PaO1/coord.xyz	2	0.0
Pa_PaBr3	/Users/marcelmueller/source/acqm/Pa/Pa_PaBr3/coord.xyz	4	0.0
Pa_C21H17N5O2Pa1S1	/Users/marcelmueller/source/acqm/Pa/Pa_C21H17N5O2Pa1S1/coord.xyz	47	3.0
Pa_C6H5I1N3O2Pa1S1	/Users/marcelmueller/source/acqm/Pa/Pa_C6H5I1N3O2Pa1S1/coord.xyz	19	2.0
Pa_C17H28N3O8P1Pa1	/Users/marcelmueller/source/acqm/Pa/Pa_C17H28N3O8P1Pa1/coord.xyz	58	3.0
Pa_C2H4I1N5O3Pa1S1	/Users/marcelmueller/source/acqm/Pa/Pa_C2H4I1N5O3Pa1S1/coord.xyz	17	1.0
Pa_C3H8I1N2O2Pa1	/Users/marcelmueller/source/acqm/Pa/Pa_C3H8I1N2O2Pa1/coord.xyz	17	4.0
Pa_C13H19N4O1Pa1	/Users/marcelmueller/source/acqm/Pa/Pa_C13H19N4O1Pa1/coord.xyz	38	4.0
Pa_PaBeCTeSr	/Users/marcelmueller/source/acqm/Pa/Pa_PaBeCTeSr/coord.xyz	5	1.0
Pa_PaI4	/Users/marcelmueller/source/acqm/Pa/Pa_PaI4/coord.xyz	5	0.0
Pa_C10F1H10N2O3Pa1S1	/Users/marcelmueller/source/acqm/Pa/Pa_C10F1H10N2O3Pa1S1/coord.xyz	28	2.0
Pa_PaI3	/Users/marcelmueller/source/acqm/Pa/Pa_PaI3/coord.xyz	4	0.0
Md_C7H12Md1N1O4	/Users/marcelmueller/source/acqm/Md/Md_C7H12Md1N1O4/coord.xyz	25	2.0
Md_MdF4	/Users/marcelmueller/source/acqm/Md/Md_MdF4/coord.xyz	5	0.0
Md_C8Cl2H5Md1O6S1	/Users/marcelmueller/source/acqm/Md/Md_C8Cl2H5Md1O6S1/coord.xyz	23	-2.0
Md_MdF3	/Users/marcelmueller/source/acqm/Md/Md_MdF3/coord.xyz	4	0.0
Md_MdBr6	/Users/marcelmueller/source/acqm/Md/Md_MdBr6/coord.xyz	7	0.0
Md_MdO2	/Users/marcelmueller/source/acqm/Md/Md_MdO2/coord.xyz	3	0.0
Md_MdBr1	/Users/marcelmueller/source/acqm/Md/Md_MdBr1/coord.xyz	2	0.0
Md_MdI6	/Users/marcelmueller/source/acqm/Md/Md_MdI6/coord.xyz	7	0.0
Md_MdF2	/Users/marcelmueller/source/acqm/Md/Md_MdF2/coord.xyz	3	0.0
Md_C8H6Md1N2O8S1	/Users/marcelmueller/source/acqm/Md/Md_C8H6Md1N2O8S1/coord.xyz	26	-3.0
Md_C9F1H22I1Md1N5P1S2	/Users/marcelmueller/source/acqm/Md/Md_C9F1H22I1Md1N5P1S2/coord.xyz	42	-1.0
Md_MdF5	/Users/marcelmueller/source/acqm/Md/Md_MdF5/coord.xyz	6	0.0
Md_MdI1	/Users/marcelmueller/source/acqm/Md/Md_MdI1/coord.xyz	2	0.0
Md_C9H22Md1N3O2	/Users/marcelmueller/source/acqm/Md/Md_C9H22Md1N3O2/coord.xyz	37	2.0
Md_C17H18Md1N1O6S1	/Users/marcelmueller/source/acqm/Md/Md_C17H18Md1N1O6S1/coord.xyz	44	0.0
Md_C6H13Md1N2O5P1S1	/Users/marcelmueller/source/acqm/Md/Md_C6H13Md1N2O5P1S1/coord.xyz	29	1.0
Md_C28H23Md1N4O5	/Users/marcelmueller/source/acqm/Md/Md_C28H23Md1N4O5/coord.xyz	61	-2.0
Md_C5H13Md1N4S1	/Users/marcelmueller/source/acqm/Md/Md_C5H13Md1N4S1/coord.xyz	24	2.0
Md_MdHPFAsI	/Users/marcelmueller/source/acqm/Md/Md_MdHPFAsI/coord.xyz	6	-1.0
Md_MdO4	/Users/marcelmueller/source/acqm/Md/Md_MdO4/coord.xyz	5	0.0
Md_MdSbSeSbF	/Users/marcelmueller/source/acqm/Md/Md_MdSbSeSbF/coord.xyz	5	-1.0
Md_C6F3H13Md1N2O8P1S1	/Users/marcelmueller/source/acqm/Md/Md_C6F3H13Md1N2O8P1S1/coord.xyz	35	-2.0
Md_Br1C7H14Md1N2O1	/Users/marcelmueller/source/acqm/Md/Md_Br1C7H14Md1N2O1/coord.xyz	26	2.0
Md_MdCaN	/Users/marcelmueller/source/acqm/Md/Md_MdCaN/coord.xyz	3	0.0
Md_MdO3	/Users/marcelmueller/source/acqm/Md/Md_MdO3/coord.xyz	4	0.0
Md_MdSSe	/Users/marcelmueller/source/acqm/Md/Md_MdSSe/coord.xyz	3	1.0
Md_MdH1Li3	/Users/marcelmueller/source/acqm/Md/Md_MdH1Li3/coord.xyz	5	0.0
Md_MdCaPCl	/Users/marcelmueller/source/acqm/Md/Md_MdCaPCl/coord.xyz	4	2.0
Md_F1H4Md1N2O4	/Users/marcelmueller/source/acqm/Md/Md_F1H4Md1N2O4/coord.xyz	12	0.0
Md_MdLiI	/Users/marcelmueller/source/acqm/Md/Md_MdLiI/coord.xyz	3	0.0
Md_C10H19Md1N1O3P1	/Users/marcelmueller/source/acqm/Md/Md_C10H19Md1N1O3P1/coord.xyz	35	2.0
Md_Br1C13F3H22Md1N2O9P2	/Users/marcelmueller/source/acqm/Md/Md_Br1C13F3H22Md1N2O9P2/coord.xyz	53	-1.0
Md_C4F3H6Md1N4O3P1S1	/Users/marcelmueller/source/acqm/Md/Md_C4F3H6Md1N4O3P1S1/coord.xyz	23	1.0
Md_C9F3H13Md1N3O6P1	/Users/marcelmueller/source/acqm/Md/Md_C9F3H13Md1N3O6P1/coord.xyz	36	1.0
Md_C8H10Md1N3O5	/Users/marcelmueller/source/acqm/Md/Md_C8H10Md1N3O5/coord.xyz	27	0.0
Md_MdLiBN	/Users/marcelmueller/source/acqm/Md/Md_MdLiBN/coord.xyz	4	0.0
Md_C7H10Md1N1O3	/Users/marcelmueller/source/acqm/Md/Md_C7H10Md1N1O3/coord.xyz	22	0.0
Md_MdH1Li2	/Users/marcelmueller/source/acqm/Md/Md_MdH1Li2/coord.xyz	4	0.0
Md_C3H6I1Md1N2O3	/Users/marcelmueller/source/acqm/Md/Md_C3H6I1Md1N2O3/coord.xyz	16	0.0
Md_Br1C7H10Md1N2O2S1	/Users/marcelmueller/source/acqm/Md/Md_Br1C7H10Md1N2O2S1/coord.xyz	24	0.0
Md_C8H11Md1N5O5	/Users/marcelmueller/source/acqm/Md/Md_C8H11Md1N5O5/coord.xyz	30	1.0
Md_C14H24Md1O6	/Users/marcelmueller/source/acqm/Md/Md_C14H24Md1O6/coord.xyz	45	-1.0
Md_C10Cl1H11Md1N3O5	/Users/marcelmueller/source/acqm/Md/Md_C10Cl1H11Md1N3O5/coord.xyz	31	0.0
Md_C8H14Md1N3O4P1S1	/Users/marcelmueller/source/acqm/Md/Md_C8H14Md1N3O4P1S1/coord.xyz	32	-1.0
Md_C5F1H9I1Md1N1O2S1	/Users/marcelmueller/source/acqm/Md/Md_C5F1H9I1Md1N1O2S1/coord.xyz	21	-1.0
Md_Br1C18Cl1H15Md1N2O4	/Users/marcelmueller/source/acqm/Md/Md_Br1C18Cl1H15Md1N2O4/coord.xyz	42	0.0
Md_C3Cl1H3Md1N3O4S1	/Users/marcelmueller/source/acqm/Md/Md_C3Cl1H3Md1N3O4S1/coord.xyz	16	-2.0
Md_Br1C9Cl1H13Md1N4O1	/Users/marcelmueller/source/acqm/Md/Md_Br1C9Cl1H13Md1N4O1/coord.xyz	30	0.0
Md_MdS2	/Users/marcelmueller/source/acqm/Md/Md_MdS2/coord.xyz	3	0.0
Md_C3F1H6Md1N4O3S1	/Users/marcelmueller/source/acqm/Md/Md_C3F1H6Md1N4O3S1/coord.xyz	19	0.0
Md_F2H2Md1N4O3	/Users/marcelmueller/source/acqm/Md/Md_F2H2Md1N4O3/coord.xyz	12	-1.0
Md_C12H15Md1N3O8	/Users/marcelmueller/source/acqm/Md/Md_C12H15Md1N3O8/coord.xyz	39	-1.0
Md_C13H24Md1N6O5P1	/Users/marcelmueller/source/acqm/Md/Md_C13H24Md1N6O5P1/coord.xyz	50	0.0
Md_MdGaBe	/Users/marcelmueller/source/acqm/Md/Md_MdGaBe/coord.xyz	3	1.0
Md_C9H13Md1N4O2S1	/Users/marcelmueller/source/acqm/Md/Md_C9H13Md1N4O2S1/coord.xyz	30	0.0
Md_C2H10Md1N7O5	/Users/marcelmueller/source/acqm/Md/Md_C2H10Md1N7O5/coord.xyz	25	0.0
Md_C1H5Md1N4O5S1	/Users/marcelmueller/source/acqm/Md/Md_C1H5Md1N4O5S1/coord.xyz	17	0.0
Md_MdS3	/Users/marcelmueller/source/acqm/Md/Md_MdS3/coord.xyz	4	0.0
Md_MdS4	/Users/marcelmueller/source/acqm/Md/Md_MdS4/coord.xyz	5	0.0
Md_C16H24Md1N2O5P1	/Users/marcelmueller/source/acqm/Md/Md_C16H24Md1N2O5P1/coord.xyz	49	0.0
Md_MdH2Li1	/Users/marcelmueller/source/acqm/Md/Md_MdH2Li1/coord.xyz	4	0.0
Md_C1F2Md1O4S1	/Users/marcelmueller/source/acqm/Md/Md_C1F2Md1O4S1/coord.xyz	9	-1.0
Md_Br2C8H9Md1O6S1	/Users/marcelmueller/source/acqm/Md/Md_Br2C8H9Md1O6S1/coord.xyz	27	-2.0
Md_Br1C8H21Md1N2O7P1	/Users/marcelmueller/source/acqm/Md/Md_Br1C8H21Md1N2O7P1/coord.xyz	41	0.0
Md_MdCl1	/Users/marcelmueller/source/acqm/Md/Md_MdCl1/coord.xyz	2	0.0
Md_MdH2	/Users/marcelmueller/source/acqm/Md/Md_MdH2/coord.xyz	3	0.0
Md_MdCl6	/Users/marcelmueller/source/acqm/Md/Md_MdCl6/coord.xyz	7	0.0
Md_MdH3Li1	/Users/marcelmueller/source/acqm/Md/Md_MdH3Li1/coord.xyz	5	0.0
Md_C6H18Md1N1O5P1	/Users/marcelmueller/source/acqm/Md/Md_C6H18Md1N1O5P1/coord.xyz	32	1.0
Md_MdGeN	/Users/marcelmueller/source/acqm/Md/Md_MdGeN/coord.xyz	3	3.0
Md_C2Cl1H2Md1N1O5S1	/Users/marcelmueller/source/acqm/Md/Md_C2Cl1H2Md1N1O5S1/coord.xyz	13	-1.0
Md_C3F3H12Md1N5O4P2	/Users/marcelmueller/source/acqm/Md/Md_C3F3H12Md1N5O4P2/coord.xyz	30	1.0
Md_Br1C6H9Md1N2O4S1	/Users/marcelmueller/source/acqm/Md/Md_Br1C6H9Md1N2O4S1/coord.xyz	24	-1.0
Md_MdSrI	/Users/marcelmueller/source/acqm/Md/Md_MdSrI/coord.xyz	3	3.0
Md_C12H21Md1N4O8P1	/Users/marcelmueller/source/acqm/Md/Md_C12H21Md1N4O8P1/coord.xyz	47	1.0
Md_C6F1H18Md1N1O4P2	/Users/marcelmueller/source/acqm/Md/Md_C6F1H18Md1N1O4P2/coord.xyz	33	1.0
Md_MdH4	/Users/marcelmueller/source/acqm/Md/Md_MdH4/coord.xyz	5	0.0
Md_C7Cl1H12Md1N1O3	/Users/marcelmueller/source/acqm/Md/Md_C7Cl1H12Md1N1O3/coord.xyz	25	1.0
Md_MdH3	/Users/marcelmueller/source/acqm/Md/Md_MdH3/coord.xyz	4	0.0
Md_MdBr2	/Users/marcelmueller/source/acqm/Md/Md_MdBr2/coord.xyz	3	0.0
Md_MdBr5	/Users/marcelmueller/source/acqm/Md/Md_MdBr5/coord.xyz	6	0.0
Md_MdO1	/Users/marcelmueller/source/acqm/Md/Md_MdO1/coord.xyz	2	0.0
Md_Br1C5H13Md1N1O3P1	/Users/marcelmueller/source/acqm/Md/Md_Br1C5H13Md1N1O3P1/coord.xyz	25	1.0
Md_C8F1H11Md1N6O2S1	/Users/marcelmueller/source/acqm/Md/Md_C8F1H11Md1N6O2S1/coord.xyz	30	-1.0
Md_MdI4	/Users/marcelmueller/source/acqm/Md/Md_MdI4/coord.xyz	5	0.0
Md_C4H13Md1N4O3	/Users/marcelmueller/source/acqm/Md/Md_C4H13Md1N4O3/coord.xyz	25	2.0
Md_MdI3	/Users/marcelmueller/source/acqm/Md/Md_MdI3/coord.xyz	4	0.0
Md_Br1C7H10Md1N8	/Users/marcelmueller/source/acqm/Md/Md_Br1C7H10Md1N8/coord.xyz	27	0.0
Md_C17H33Md1N2O6P1	/Users/marcelmueller/source/acqm/Md/Md_C17H33Md1N2O6P1/coord.xyz	60	1.0
Md_C16H11Md1N2O4S1	/Users/marcelmueller/source/acqm/Md/Md_C16H11Md1N2O4S1/coord.xyz	35	0.0
Md_MdBr4	/Users/marcelmueller/source/acqm/Md/Md_MdBr4/coord.xyz	5	0.0
Md_C17F1H20Md1O5P1	/Users/marcelmueller/source/acqm/Md/Md_C17F1H20Md1O5P1/coord.xyz	45	-1.0
Md_C10H15Md1N2O2	/Users/marcelmueller/source/acqm/Md/Md_C10H15Md1N2O2/coord.xyz	30	2.0
Md_C5H16Md1N2O2P1	/Users/marcelmueller/source/acqm/Md/Md_C5H16Md1N2O2P1/coord.xyz	27	2.0
Md_MdBr3	/Users/marcelmueller/source/acqm/Md/Md_MdBr3/coord.xyz	4	0.0
Md_C12H15Md1N2O7P1	/Users/marcelmueller/source/acqm/Md/Md_C12H15Md1N2O7P1/coord.xyz	38	1.0
Md_MdF6	/Users/marcelmueller/source/acqm/Md/Md_MdF6/coord.xyz	7	0.0
Md_MdI2	/Users/marcelmueller/source/acqm/Md/Md_MdI2/coord.xyz	3	0.0
Md_C1I1Md1N4O4	/Users/marcelmueller/source/acqm/Md/Md_C1I1Md1N4O4/coord.xyz	11	0.0
Md_MdI5	/Users/marcelmueller/source/acqm/Md/Md_MdI5/coord.xyz	6	0.0
Md_MdO1Be2	/Users/marcelmueller/source/acqm/Md/Md_MdO1Be2/coord.xyz	4	0.0
Md_MdF1	/Users/marcelmueller/source/acqm/Md/Md_MdF1/coord.xyz	2	0.0
Md_C12H22Md1N2O4	/Users/marcelmueller/source/acqm/Md/Md_C12H22Md1N2O4/coord.xyz	41	1.0
Md_MdOI	/Users/marcelmueller/source/acqm/Md/Md_MdOI/coord.xyz	3	0.0
Md_C21H17Md1N1O10	/Users/marcelmueller/source/acqm/Md/Md_C21H17Md1N1O10/coord.xyz	50	-1.0
Md_MdH4Li1	/Users/marcelmueller/source/acqm/Md/Md_MdH4Li1/coord.xyz	6	0.0
Md_MdLiBSb	/Users/marcelmueller/source/acqm/Md/Md_MdLiBSb/coord.xyz	4	0.0
Md_C18H22Md1N3O7	/Users/marcelmueller/source/acqm/Md/Md_C18H22Md1N3O7/coord.xyz	51	0.0
Md_C9H24Md1N2O3P1S1	/Users/marcelmueller/source/acqm/Md/Md_C9H24Md1N2O3P1S1/coord.xyz	41	2.0
Md_C3H4Md1N2O5S2	/Users/marcelmueller/source/acqm/Md/Md_C3H4Md1N2O5S2/coord.xyz	17	-1.0
Md_MdBFN	/Users/marcelmueller/source/acqm/Md/Md_MdBFN/coord.xyz	4	0.0
Md_C16H29I2Md1N1O6P2S1	/Users/marcelmueller/source/acqm/Md/Md_C16H29I2Md1N1O6P2S1/coord.xyz	58	-1.0
Md_C5H10Md1N1O4	/Users/marcelmueller/source/acqm/Md/Md_C5H10Md1N1O4/coord.xyz	21	0.0
Md_C13H20Md1N5O4	/Users/marcelmueller/source/acqm/Md/Md_C13H20Md1N5O4/coord.xyz	43	2.0
Md_MdH2Li3	/Users/marcelmueller/source/acqm/Md/Md_MdH2Li3/coord.xyz	6	0.0
Md_C7F1H12Md1N3O5S1	/Users/marcelmueller/source/acqm/Md/Md_C7F1H12Md1N3O5S1/coord.xyz	30	-1.0
Md_MdO3Be1	/Users/marcelmueller/source/acqm/Md/Md_MdO3Be1/coord.xyz	5	0.0
Md_MdS1	/Users/marcelmueller/source/acqm/Md/Md_MdS1/coord.xyz	2	0.0
Md_C7H8Md1N3O1S1	/Users/marcelmueller/source/acqm/Md/Md_C7H8Md1N3O1S1/coord.xyz	21	2.0
Md_C9F1H16Md1N4O2	/Users/marcelmueller/source/acqm/Md/Md_C9F1H16Md1N4O2/coord.xyz	33	0.0
Md_C15Cl1H34Md1N5O4P1	/Users/marcelmueller/source/acqm/Md/Md_C15Cl1H34Md1N5O4P1/coord.xyz	61	2.0
Md_C6H10Md1O8S1	/Users/marcelmueller/source/acqm/Md/Md_C6H10Md1O8S1/coord.xyz	26	-1.0
Md_C18H24Md1N2O8P1S1	/Users/marcelmueller/source/acqm/Md/Md_C18H24Md1N2O8P1S1/coord.xyz	55	0.0
Md_MdNNa	/Users/marcelmueller/source/acqm/Md/Md_MdNNa/coord.xyz	3	-1.0
Md_MdH2Li2	/Users/marcelmueller/source/acqm/Md/Md_MdH2Li2/coord.xyz	5	0.0
Md_C5H17Md1N2O5S1	/Users/marcelmueller/source/acqm/Md/Md_C5H17Md1N2O5S1/coord.xyz	31	0.0
Md_C10F3H19Md1N4O10P2S1	/Users/marcelmueller/source/acqm/Md/Md_C10F3H19Md1N4O10P2S1/coord.xyz	50	-1.0
Md_C9H13Md1N3O5	/Users/marcelmueller/source/acqm/Md/Md_C9H13Md1N3O5/coord.xyz	31	1.0
Md_C7H24Md1N5O7P1	/Users/marcelmueller/source/acqm/Md/Md_C7H24Md1N5O7P1/coord.xyz	45	1.0
Md_MdCl5	/Users/marcelmueller/source/acqm/Md/Md_MdCl5/coord.xyz	6	0.0
Md_C4H11I1Md1N3	/Users/marcelmueller/source/acqm/Md/Md_C4H11I1Md1N3/coord.xyz	20	2.0
Md_C15H19Md1N4O5	/Users/marcelmueller/source/acqm/Md/Md_C15H19Md1N4O5/coord.xyz	44	2.0
Md_MdH6	/Users/marcelmueller/source/acqm/Md/Md_MdH6/coord.xyz	7	0.0
Md_MdCl2	/Users/marcelmueller/source/acqm/Md/Md_MdCl2/coord.xyz	3	0.0
Md_MdH1	/Users/marcelmueller/source/acqm/Md/Md_MdH1/coord.xyz	2	0.0
Md_MdH3Li2	/Users/marcelmueller/source/acqm/Md/Md_MdH3Li2/coord.xyz	6	0.0
Md_C21H28Md1N2O4	/Users/marcelmueller/source/acqm/Md/Md_C21H28Md1N2O4/coord.xyz	56	1.0
Md_C14H21Md1N5	/Users/marcelmueller/source/acqm/Md/Md_C14H21Md1N5/coord.xyz	41	3.0
Md_C12F1H21Md1N2O4P1S1	/Users/marcelmueller/source/acqm/Md/Md_C12F1H21Md1N2O4P1S1/coord.xyz	43	0.0
Md_C9F3H12Md1N1O8P1S1	/Users/marcelmueller/source/acqm/Md/Md_C9F3H12Md1N1O8P1S1/coord.xyz	36	0.0
Md_C6H9Md1N1O3P1	/Users/marcelmueller/source/acqm/Md/Md_C6H9Md1N1O3P1/coord.xyz	21	2.0
Md_C9F3H9Md1N2O9P1S1	/Users/marcelmueller/source/acqm/Md/Md_C9F3H9Md1N2O9P1S1/coord.xyz	35	-2.0
Md_MdKCl	/Users/marcelmueller/source/acqm/Md/Md_MdKCl/coord.xyz	3	1.0
Md_MdAlF	/Users/marcelmueller/source/acqm/Md/Md_MdAlF/coord.xyz	3	-1.0
Md_MdO2Be1	/Users/marcelmueller/source/acqm/Md/Md_MdO2Be1/coord.xyz	4	0.0
Md_C4F1H12Md1N2O1P1	/Users/marcelmueller/source/acqm/Md/Md_C4F1H12Md1N2O1P1/coord.xyz	22	1.0
Md_C5H10Md1N2O4	/Users/marcelmueller/source/acqm/Md/Md_C5H10Md1N2O4/coord.xyz	22	1.0
Md_MdCl3	/Users/marcelmueller/source/acqm/Md/Md_MdCl3/coord.xyz	4	0.0
Md_MdCl4	/Users/marcelmueller/source/acqm/Md/Md_MdCl4/coord.xyz	5	0.0
Md_C8H12Md1N4O4S2	/Users/marcelmueller/source/acqm/Md/Md_C8H12Md1N4O4S2/coord.xyz	31	-1.0
Md_C15H19Md1N2O9P1S1	/Users/marcelmueller/source/acqm/Md/Md_C15H19Md1N2O9P1S1/coord.xyz	48	1.0
Md_MdNaBrBeBr	/Users/marcelmueller/source/acqm/Md/Md_MdNaBrBeBr/coord.xyz	5	0.0
Md_C15H19Md1N1O11P1S2	/Users/marcelmueller/source/acqm/Md/Md_C15H19Md1N1O11P1S2/coord.xyz	50	-2.0
Md_MdBr	/Users/marcelmueller/source/acqm/Md/Md_MdBr/coord.xyz	2	0.0
Np_NpAlSLiBeSe	/Users/marcelmueller/source/acqm/Np/Np_NpAlSLiBeSe/coord.xyz	6	-2.0
Np_C10H12N2Np1O8S1	/Users/marcelmueller/source/acqm/Np/Np_C10H12N2Np1O8S1/coord.xyz	34	0.0
Np_NpSeClLiP	/Users/marcelmueller/source/acqm/Np/Np_NpSeClLiP/coord.xyz	5	-1.0
Np_Br1C10H9N2Np1O2S1	/Users/marcelmueller/source/acqm/Np/Np_Br1C10H9N2Np1O2S1/coord.xyz	26	2.0
Np_NpBr5	/Users/marcelmueller/source/acqm/Np/Np_NpBr5/coord.xyz	6	0.0
Np_C4H15N2Np1O2	/Users/marcelmueller/source/acqm/Np/Np_C4H15N2Np1O2/coord.xyz	24	3.0
Np_C10H16N2Np1O9P1	/Users/marcelmueller/source/acqm/Np/Np_C10H16N2Np1O9P1/coord.xyz	39	1.0
Np_NpBr2	/Users/marcelmueller/source/acqm/Np/Np_NpBr2/coord.xyz	3	0.0
Np_C6Cl1H19Np1O5P2S1	/Users/marcelmueller/source/acqm/Np/Np_C6Cl1H19Np1O5P2S1/coord.xyz	35	0.0
Np_C10F3H16N2Np1O2P1	/Users/marcelmueller/source/acqm/Np/Np_C10F3H16N2Np1O2P1/coord.xyz	35	2.0
Np_C6H12N4Np1O4	/Users/marcelmueller/source/acqm/Np/Np_C6H12N4Np1O4/coord.xyz	27	2.0
Np_C3Cl1F3H10N2Np1O2P1	/Users/marcelmueller/source/acqm/Np/Np_C3Cl1F3H10N2Np1O2P1/coord.xyz	23	3.0
Np_NpKBr	/Users/marcelmueller/source/acqm/Np/Np_NpKBr/coord.xyz	3	1.0
Np_C12H12N3Np1O5S1	/Users/marcelmueller/source/acqm/Np/Np_C12H12N3Np1O5S1/coord.xyz	34	1.0
Np_NpHPISr	/Users/marcelmueller/source/acqm/Np/Np_NpHPISr/coord.xyz	5	1.0
Np_NpO2Be1	/Users/marcelmueller/source/acqm/Np/Np_NpO2Be1/coord.xyz	4	0.0
Np_C7Cl1H14N1Np1O2	/Users/marcelmueller/source/acqm/Np/Np_C7Cl1H14N1Np1O2/coord.xyz	26	2.0
Np_NpOLiKBr	/Users/marcelmueller/source/acqm/Np/Np_NpOLiKBr/coord.xyz	5	0.0
Np_NpBr3	/Users/marcelmueller/source/acqm/Np/Np_NpBr3/coord.xyz	4	0.0
Np_C6H20N3Np1O2	/Users/marcelmueller/source/acqm/Np/Np_C6H20N3Np1O2/coord.xyz	32	3.0
Np_NpBr4	/Users/marcelmueller/source/acqm/Np/Np_NpBr4/coord.xyz	5	0.0
Np_C15F3H16N1Np1O5P1	/Users/marcelmueller/source/acqm/Np/Np_C15F3H16N1Np1O5P1/coord.xyz	42	1.0
Np_C4Cl1F3H7N2Np1O1P1	/Users/marcelmueller/source/acqm/Np/Np_C4Cl1F3H7N2Np1O1P1/coord.xyz	20	2.0
Np_C7H9N2Np1O5	/Users/marcelmueller/source/acqm/Np/Np_C7H9N2Np1O5/coord.xyz	24	1.0
Np_NpAlPAs	/Users/marcelmueller/source/acqm/Np/Np_NpAlPAs/coord.xyz	4	-3.0
Np_NpInI	/Users/marcelmueller/source/acqm/Np/Np_NpInI/coord.xyz	3	0.0
Np_NpH3Li2	/Users/marcelmueller/source/acqm/Np/Np_NpH3Li2/coord.xyz	6	0.0
Np_Br1C7H11N1Np1O3	/Users/marcelmueller/source/acqm/Np/Np_Br1C7H11N1Np1O3/coord.xyz	24	3.0
Np_NpF	/Users/marcelmueller/source/acqm/Np/Np_NpF/coord.xyz	2	0.0
Np_C6Cl1F1H18N3Np1O1	/Users/marcelmueller/source/acqm/Np/Np_C6Cl1F1H18N3Np1O1/coord.xyz	31	1.0
Np_NpSrSbTe	/Users/marcelmueller/source/acqm/Np/Np_NpSrSbTe/coord.xyz	4	1.0
Np_Br1C14H14N2Np1O2	/Users/marcelmueller/source/acqm/Np/Np_Br1C14H14N2Np1O2/coord.xyz	34	3.0
Np_NpF3	/Users/marcelmueller/source/acqm/Np/Np_NpF3/coord.xyz	4	0.0
Np_C7H11I1N2Np1O1	/Users/marcelmueller/source/acqm/Np/Np_C7H11I1N2Np1O1/coord.xyz	23	2.0
Np_Br1C10H18N5Np1S1	/Users/marcelmueller/source/acqm/Np/Np_Br1C10H18N5Np1S1/coord.xyz	36	2.0
