CID,Method,Charge,Atom number,Atom type
mlm_C2H4Li1F2Hg1_be12d4,EEQ,-0.5132639370927796,9,9
mlm_C2H4Li1F2Hg1_be12d4,EEQ,0.17165912343920964,10,80
mlm_H5N1F2As1Cs1_486fae,EEQ,0.2156602167679449,1,1
mlm_H5N1F2As1Cs1_486fae,EEQ,0.22244042896485583,2,1
mlm_H5N1F2As1Cs1_486fae,EEQ,0.030367328348806844,3,1
mlm_H5N1F2As1Cs1_486fae,EEQ,0.22386085133124212,4,1
mlm_H5N1F2As1Cs1_486fae,EEQ,-0.08885070387256777,5,1
mlm_H5N1F2As1Cs1_486fae,EEQ,-0.8605904802084623,6,7
mlm_H5N1F2As1Cs1_486fae,EEQ,-0.3308713598791193,7,9
mlm_H5N1F2As1Cs1_486fae,EEQ,-0.33819841640815107,8,9
mlm_H5N1F2As1Cs1_486fae,EEQ,0.07876994271932403,9,33
mlm_H5N1F2As1Cs1_486fae,EEQ,0.8474121922361266,10,55
mlm_H3N2B2Ca2Ni1_757981,EEQ,0.15092103516481092,1,1
mlm_H3N2B2Ca2Ni1_757981,EEQ,0.010713513164537947,2,1
mlm_H3N2B2Ca2Ni1_757981,EEQ,-0.08322655687529235,3,1
mlm_H3N2B2Ca2Ni1_757981,EEQ,-0.15607264510447982,4,5
mlm_H3N2B2Ca2Ni1_757981,EEQ,-0.024705394724933605,5,5
mlm_H3N2B2Ca2Ni1_757981,EEQ,-0.5006730289033925,6,7
mlm_H3N2B2Ca2Ni1_757981,EEQ,-0.46063519999721003,7,7
mlm_H3N2B2Ca2Ni1_757981,EEQ,0.9371665099923504,8,20
mlm_H3N2B2Ca2Ni1_757981,EEQ,0.8461050949169301,9,20
mlm_H3N2B2Ca2Ni1_757981,EEQ,0.2804066723666798,10,28
mlm_H3P2Zn2Ag1_5c9b0f,EEQ,-0.043095247607225495,1,1
mlm_H3P2Zn2Ag1_5c9b0f,EEQ,-0.019362329565942193,2,1
mlm_H3P2Zn2Ag1_5c9b0f,EEQ,-0.10947418367142414,3,1
mlm_H3P2Zn2Ag1_5c9b0f,EEQ,-0.31666510352030663,4,15
mlm_H3P2Zn2Ag1_5c9b0f,EEQ,-0.2874023625213984,5,15
mlm_H3P2Zn2Ag1_5c9b0f,EEQ,0.26927239708095185,6,30
mlm_H3P2Zn2Ag1_5c9b0f,EEQ,0.18925449167668473,7,30
mlm_H3P2Zn2Ag1_5c9b0f,EEQ,0.3174723381286603,8,47
mlm_C2H2N2Rb1Sn1_409be0,EEQ,0.01567865479825592,1,1
mlm_C2H2N2Rb1Sn1_409be0,EEQ,0.016871515147348415,2,1
mlm_C2H2N2Rb1Sn1_409be0,EEQ,0.14935420830194124,3,6
mlm_C2H2N2Rb1Sn1_409be0,EEQ,0.3125087651811511,4,6
mlm_C2H2N2Rb1Sn1_409be0,EEQ,-0.42442228806367077,5,7
mlm_C2H2N2Rb1Sn1_409be0,EEQ,-0.2923819643230027,6,7
mlm_C2H2N2Rb1Sn1_409be0,EEQ,0.9081120626036542,7,37
mlm_C2H2N2Rb1Sn1_409be0,EEQ,0.31427904635432147,8,50
mlm_H3F2Mg1Ar1Pt1At2_aea10c,EEQ,0.192879638661424,1,1
mlm_H3F2Mg1Ar1Pt1At2_aea10c,EEQ,0.07139064447978616,2,1
mlm_H3F2Mg1Ar1Pt1At2_aea10c,EEQ,0.10443168173969775,3,1
mlm_H3F2Mg1Ar1Pt1At2_aea10c,EEQ,-0.34864749979072196,4,9
mlm_H3F2Mg1Ar1Pt1At2_aea10c,EEQ,-0.2625569197154589,5,9
mlm_H3F2Mg1Ar1Pt1At2_aea10c,EEQ,0.7140923056959436,6,12
mlm_H3F2Mg1Ar1Pt1At2_aea10c,EEQ,0.09230346891041574,7,18
mlm_H3F2Mg1Ar1Pt1At2_aea10c,EEQ,0.14799867018658586,8,78
mlm_H3F2Mg1Ar1Pt1At2_aea10c,EEQ,0.0878762135323301,9,85
mlm_H3F2Mg1Ar1Pt1At2_aea10c,EEQ,0.2002317962999971,10,85
mlm_C2H5Ca2Sn1_44fb98,EEQ,-0.2597505354891969,1,1
mlm_C2H5Ca2Sn1_44fb98,EEQ,-0.010379726799935485,2,1
mlm_C2H5Ca2Sn1_44fb98,EEQ,-0.1303896045852716,3,1
mlm_C2H5Ca2Sn1_44fb98,EEQ,-0.2858059501740917,4,1
mlm_C2H5Ca2Sn1_44fb98,EEQ,-0.02183654144283309,5,1
mlm_C2H5Ca2Sn1_44fb98,EEQ,-0.33722204154117275,6,6
mlm_C2H5Ca2Sn1_44fb98,EEQ,-0.5042644820247766,7,6
mlm_C2H5Ca2Sn1_44fb98,EEQ,0.5396711042157367,8,20
mlm_C2H5Ca2Sn1_44fb98,EEQ,0.4882316750582537,9,20
mlm_C2H5Ca2Sn1_44fb98,EEQ,-0.4782538972167123,10,50
mlm_H4O2Li2S2Rb1_bcfc76,EEQ,0.021301833948590643,1,1
mlm_H4O2Li2S2Rb1_bcfc76,EEQ,0.018465938590971454,2,1
mlm_H4O2Li2S2Rb1_bcfc76,EEQ,0.11572342122548251,3,1
mlm_H4O2Li2S2Rb1_bcfc76,EEQ,0.07796281147783579,4,1
mlm_H4O2Li2S2Rb1_bcfc76,EEQ,0.6512450423026566,5,3
mlm_H4O2Li2S2Rb1_bcfc76,EEQ,0.6483596247945517,6,3
mlm_H4O2Li2S2Rb1_bcfc76,EEQ,-0.5155493591563329,7,8
mlm_H4O2Li2S2Rb1_bcfc76,EEQ,-0.5148342484436188,8,8
mlm_H4O2Li2S2Rb1_bcfc76,EEQ,0.16816603679330322,9,16
mlm_H4O2Li2S2Rb1_bcfc76,EEQ,-0.47943702541500355,10,16
mlm_H4O2Li2S2Rb1_bcfc76,EEQ,0.808595923881563,11,37
mlm_H3O2P1Cu1Kr1Au2_5fdc35,EEQ,-0.05175211298014104,1,1
mlm_H3O2P1Cu1Kr1Au2_5fdc35,EEQ,-0.09207062414114531,2,1
mlm_H3O2P1Cu1Kr1Au2_5fdc35,EEQ,-0.06284281285989857,3,1
mlm_H3O2P1Cu1Kr1Au2_5fdc35,EEQ,-0.566777967788088,4,8
mlm_H3O2P1Cu1Kr1Au2_5fdc35,EEQ,-0.6521059881465243,5,8
mlm_H3O2P1Cu1Kr1Au2_5fdc35,EEQ,-0.351690208258279,6,15
mlm_H3O2P1Cu1Kr1Au2_5fdc35,EEQ,0.020670728580780784,7,29
mlm_H3O2P1Cu1Kr1Au2_5fdc35,EEQ,0.5924454835808676,8,36
mlm_H3O2P1Cu1Kr1Au2_5fdc35,EEQ,-0.004388864348315646,9,79
mlm_H3O2P1Cu1Kr1Au2_5fdc35,EEQ,0.16851236636074307,10,79
mlm_H3B1Cl2Sr1Ir1_56322c,EEQ,0.1264707271196408,1,1
mlm_H3B1Cl2Sr1Ir1_56322c,EEQ,0.0803008808464114,2,1
mlm_H3B1Cl2Sr1Ir1_56322c,EEQ,0.13821766235739041,3,1
mlm_H3B1Cl2Sr1Ir1_56322c,EEQ,-0.2806315332025404,4,5
mlm_H3B1Cl2Sr1Ir1_56322c,EEQ,-0.1632556015391502,5,17
mlm_H3B1Cl2Sr1Ir1_56322c,EEQ,-0.08158503618751056,6,17
mlm_H3B1Cl2Sr1Ir1_56322c,EEQ,1.1318016950631857,7,38
mlm_H3B1Cl2Sr1Ir1_56322c,EEQ,0.04868120554257327,8,77
mlm_H5F1Sn2Cs3_48e535,EEQ,-0.20008116140458054,1,1
mlm_H5F1Sn2Cs3_48e535,EEQ,-0.062044886695187595,2,1
mlm_H5F1Sn2Cs3_48e535,EEQ,-0.08450392009996055,3,1
mlm_H5F1Sn2Cs3_48e535,EEQ,-0.07111211615301327,4,1
mlm_H5F1Sn2Cs3_48e535,EEQ,-0.05834603604152444,5,1
mlm_H5F1Sn2Cs3_48e535,EEQ,-0.4110594394321625,6,9
mlm_H5F1Sn2Cs3_48e535,EEQ,-0.23349570920726515,7,50
mlm_H5F1Sn2Cs3_48e535,EEQ,-0.10421889334442214,8,50
mlm_H5F1Sn2Cs3_48e535,EEQ,0.7253685498954454,9,55
mlm_H5F1Sn2Cs3_48e535,EEQ,0.7435123331974145,10,55
mlm_H5F1Sn2Cs3_48e535,EEQ,0.755981279285255,11,55
mlm_C1H6He1Li2B2Tl1_18297c,EEQ,-0.08622918191448403,1,1
mlm_C1H6He1Li2B2Tl1_18297c,EEQ,-0.08571225358940049,2,1
mlm_C1H6He1Li2B2Tl1_18297c,EEQ,0.03924063305109571,3,1
mlm_C1H6He1Li2B2Tl1_18297c,EEQ,0.06852327342669107,4,1
mlm_C1H6He1Li2B2Tl1_18297c,EEQ,0.16271776303069985,5,1
mlm_C1H6He1Li2B2Tl1_18297c,EEQ,0.13149832375357373,6,1
mlm_C1H6He1Li2B2Tl1_18297c,EEQ,0.014670941916015867,7,2
mlm_C1H6He1Li2B2Tl1_18297c,EEQ,0.48940710335079946,8,3
mlm_C1H6He1Li2B2Tl1_18297c,EEQ,0.4942847160335007,9,3
mlm_C1H6He1Li2B2Tl1_18297c,EEQ,-0.22240359596011472,10,5
mlm_C1H6He1Li2B2Tl1_18297c,EEQ,-0.1936356355595361,11,5
mlm_C1H6He1Li2B2Tl1_18297c,EEQ,-0.07325488598802143,12,6
mlm_C1H6He1Li2B2Tl1_18297c,EEQ,0.2608927984491811,13,81
mlm_H3B1Ca1Ge1I2_b75867,EEQ,0.1454023741687409,1,1
mlm_H3B1Ca1Ge1I2_b75867,EEQ,0.17726486988272216,2,1
mlm_H3B1Ca1Ge1I2_b75867,EEQ,0.1440847355503867,3,1
mlm_H3B1Ca1Ge1I2_b75867,EEQ,-0.24202107051495259,4,5
mlm_H3B1Ca1Ge1I2_b75867,EEQ,1.123058963921682,5,20
mlm_H3B1Ca1Ge1I2_b75867,EEQ,0.15076184021259542,6,32
mlm_H3B1Ca1Ge1I2_b75867,EEQ,0.12512600214728398,7,53
mlm_H3B1Ca1Ge1I2_b75867,EEQ,0.37632228463153994,8,53
mlm_C3H3Al1Bi1_ab958e,EEQ,0.14960322292959893,1,1
mlm_C3H3Al1Bi1_ab958e,EEQ,0.10619998489321292,2,1
mlm_C3H3Al1Bi1_ab958e,EEQ,0.13831449831546594,3,1
mlm_C3H3Al1Bi1_ab958e,EEQ,-0.25592719195961733,4,6
mlm_C3H3Al1Bi1_ab958e,EEQ,-0.045358672375454434,5,6
mlm_C3H3Al1Bi1_ab958e,EEQ,-0.09475727154358471,6,6
mlm_C3H3Al1Bi1_ab958e,EEQ,0.3345981880433997,7,13
mlm_C3H3Al1Bi1_ab958e,EEQ,0.6673272416969789,8,83
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,EEQ,0.025630239667782106,1,1
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,EEQ,0.020913299630565763,2,1
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,EEQ,0.08242091431539222,3,1
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,EEQ,0.0379815426996879,4,1
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,EEQ,-0.2657805903656736,5,5
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,EEQ,-0.18071008316794512,6,5
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,EEQ,-0.2759063765487735,7,9
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,EEQ,0.09168577711432857,8,33
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,EEQ,-0.04054518165171994,9,33
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,EEQ,0.785412779487638,10,37
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,EEQ,-0.09620327174888033,11,52
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,EEQ,-0.0685790625032443,12,86
mlm_H4B2F1As2Rb1Te1Rn2_aa6e69,EEQ,-0.11631998692915557,13,86
mlm_H5He1Mg1Ru1Ag1_d9d064,EEQ,-0.17310468469335916,1,1
mlm_H5He1Mg1Ru1Ag1_d9d064,EEQ,-0.17288205075275842,2,1
mlm_H5He1Mg1Ru1Ag1_d9d064,EEQ,-0.19764851197139333,3,1
mlm_H5He1Mg1Ru1Ag1_d9d064,EEQ,-0.13844277543570804,4,1
mlm_H5He1Mg1Ru1Ag1_d9d064,EEQ,-0.14138060312679568,5,1
mlm_H5He1Mg1Ru1Ag1_d9d064,EEQ,-0.04809278602418726,6,2
mlm_H5He1Mg1Ru1Ag1_d9d064,EEQ,0.503751241029162,7,12
mlm_H5He1Mg1Ru1Ag1_d9d064,EEQ,0.19209395145097174,8,44
mlm_H5He1Mg1Ru1Ag1_d9d064,EEQ,0.1757062195240685,9,47
mlm_H4O2Mo2_9d3cb1,EEQ,-0.11993882783788523,1,1
mlm_H4O2Mo2_9d3cb1,EEQ,-0.11414021994920864,2,1
mlm_H4O2Mo2_9d3cb1,EEQ,0.2625700586622698,3,1
mlm_H4O2Mo2_9d3cb1,EEQ,-0.1223970430544109,4,1
mlm_H4O2Mo2_9d3cb1,EEQ,-0.7358200447052685,5,8
mlm_H4O2Mo2_9d3cb1,EEQ,-0.7937081352886491,6,8
mlm_H4O2Mo2_9d3cb1,EEQ,0.9034061819552963,7,42
mlm_H4O2Mo2_9d3cb1,EEQ,0.7200280302178554,8,42
mlm_C1H2B3Rh2_c5623f,EEQ,-0.08966461724725194,1,1
mlm_C1H2B3Rh2_c5623f,EEQ,0.011646500405374294,2,1
mlm_C1H2B3Rh2_c5623f,EEQ,-0.4343813744480103,3,5
mlm_C1H2B3Rh2_c5623f,EEQ,-0.4217839929423761,4,5
mlm_C1H2B3Rh2_c5623f,EEQ,-0.32707742762309755,5,5
mlm_C1H2B3Rh2_c5623f,EEQ,-0.16241282310364608,6,6
mlm_C1H2B3Rh2_c5623f,EEQ,0.15665873365229854,7,45
mlm_C1H2B3Rh2_c5623f,EEQ,0.2670150013067094,8,45
mlm_C2H5N1Mo2_86a769,EEQ,-0.26518579349904914,1,1
mlm_C2H5N1Mo2_86a769,EEQ,-0.27491148324159864,2,1
mlm_C2H5N1Mo2_86a769,EEQ,-0.27509663321148936,3,1
mlm_C2H5N1Mo2_86a769,EEQ,-0.06418609034198908,4,1
mlm_C2H5N1Mo2_86a769,EEQ,-0.2856284174345657,5,1
mlm_C2H5N1Mo2_86a769,EEQ,-0.3911712900176,6,6
mlm_C2H5N1Mo2_86a769,EEQ,-0.8484484194625241,7,6
mlm_C2H5N1Mo2_86a769,EEQ,-0.7772834201270779,8,7
mlm_C2H5N1Mo2_86a769,EEQ,0.48834880603163544,9,42
mlm_C2H5N1Mo2_86a769,EEQ,0.6935627413042584,10,42
mlm_H4S1Cl1Sb2_a65302,EEQ,0.09363742219076521,1,1
mlm_H4S1Cl1Sb2_a65302,EEQ,0.14770513091853965,2,1
mlm_H4S1Cl1Sb2_a65302,EEQ,0.09034884128662435,3,1
mlm_H4S1Cl1Sb2_a65302,EEQ,0.07817479477010081,4,1
mlm_H4S1Cl1Sb2_a65302,EEQ,-0.106366650802171,5,16
mlm_H4S1Cl1Sb2_a65302,EEQ,-0.038554132456903645,6,17
mlm_H4S1Cl1Sb2_a65302,EEQ,0.34181412773819453,7,51
mlm_H4S1Cl1Sb2_a65302,EEQ,0.39324046635484977,8,51
mlm_H1N4Co1Pd1In1_4fb137,EEQ,0.17872456243427948,1,1
mlm_H1N4Co1Pd1In1_4fb137,EEQ,-0.4903143960242522,2,7
mlm_H1N4Co1Pd1In1_4fb137,EEQ,-0.7853613858890232,3,7
mlm_H1N4Co1Pd1In1_4fb137,EEQ,-0.7797961438213596,4,7
mlm_H1N4Co1Pd1In1_4fb137,EEQ,-0.4561456249660577,5,7
mlm_H1N4Co1Pd1In1_4fb137,EEQ,0.48618860010113346,6,27
mlm_H1N4Co1Pd1In1_4fb137,EEQ,0.6565034040070188,7,46
mlm_H1N4Co1Pd1In1_4fb137,EEQ,0.19020098415826148,8,49
mlm_C3H6B1Na2Ge2_a37458,EEQ,0.10182543942488631,1,1
mlm_C3H6B1Na2Ge2_a37458,EEQ,0.11097352810176453,2,1
mlm_C3H6B1Na2Ge2_a37458,EEQ,0.06722390424218017,3,1
mlm_C3H6B1Na2Ge2_a37458,EEQ,0.10909630645854917,4,1
mlm_C3H6B1Na2Ge2_a37458,EEQ,0.03859831484729992,5,1
mlm_C3H6B1Na2Ge2_a37458,EEQ,-0.0035053136614346947,6,1
mlm_C3H6B1Na2Ge2_a37458,EEQ,-0.24996304873020359,7,5
mlm_C3H6B1Na2Ge2_a37458,EEQ,-0.09941596452691637,8,6
mlm_C3H6B1Na2Ge2_a37458,EEQ,-0.3160338442754106,9,6
mlm_C3H6B1Na2Ge2_a37458,EEQ,-0.28022476663027596,10,6
mlm_C3H6B1Na2Ge2_a37458,EEQ,0.7543610504584639,11,11
mlm_C3H6B1Na2Ge2_a37458,EEQ,0.7021006067370767,12,11
mlm_C3H6B1Na2Ge2_a37458,EEQ,0.09403616824713312,13,32
mlm_C3H6B1Na2Ge2_a37458,EEQ,-0.02907238069311524,14,32
mlm_H4B2Na1P1Rh1Pb1_d507ff,EEQ,0.04772628667371559,1,1
mlm_H4B2Na1P1Rh1Pb1_d507ff,EEQ,0.10526267856206284,2,1
mlm_H4B2Na1P1Rh1Pb1_d507ff,EEQ,-0.014670270413701503,3,1
mlm_H4B2Na1P1Rh1Pb1_d507ff,EEQ,-0.02593435557942214,4,1
mlm_H4B2Na1P1Rh1Pb1_d507ff,EEQ,-0.28670703149394927,5,5
mlm_H4B2Na1P1Rh1Pb1_d507ff,EEQ,-0.2830989622576263,6,5
mlm_H4B2Na1P1Rh1Pb1_d507ff,EEQ,0.7931798608881646,7,11
mlm_H4B2Na1P1Rh1Pb1_d507ff,EEQ,-0.05684270742496411,8,15
mlm_H4B2Na1P1Rh1Pb1_d507ff,EEQ,0.27215397272114306,9,45
mlm_H4B2Na1P1Rh1Pb1_d507ff,EEQ,0.44893052832457747,10,82
mlm_H2F1Ne2Ga1Rb1Sb1_4da0c9,EEQ,-0.02380788688526292,1,1
mlm_H2F1Ne2Ga1Rb1Sb1_4da0c9,EEQ,-0.09283989336498433,2,1
mlm_H2F1Ne2Ga1Rb1Sb1_4da0c9,EEQ,-0.39796493409066147,3,9
mlm_H2F1Ne2Ga1Rb1Sb1_4da0c9,EEQ,-0.010471101632236857,4,10
mlm_H2F1Ne2Ga1Rb1Sb1_4da0c9,EEQ,-0.006186597600491117,5,10
mlm_H2F1Ne2Ga1Rb1Sb1_4da0c9,EEQ,-0.053371151011597284,6,31
mlm_H2F1Ne2Ga1Rb1Sb1_4da0c9,EEQ,0.7064770787907654,7,37
mlm_H2F1Ne2Ga1Rb1Sb1_4da0c9,EEQ,-0.12183551420553118,8,51
mlm_H1O2Ge2Zr1Sb1Pt1_00aa3e,EEQ,0.17792816329366712,1,1
mlm_H1O2Ge2Zr1Sb1Pt1_00aa3e,EEQ,-0.48897387205594645,2,8
mlm_H1O2Ge2Zr1Sb1Pt1_00aa3e,EEQ,-0.5032618533226608,3,8
mlm_H1O2Ge2Zr1Sb1Pt1_00aa3e,EEQ,0.44207974096978053,4,32
mlm_H1O2Ge2Zr1Sb1Pt1_00aa3e,EEQ,0.4296538981446907,5,32
mlm_H1O2Ge2Zr1Sb1Pt1_00aa3e,EEQ,1.3380639945749084,6,40
mlm_H1O2Ge2Zr1Sb1Pt1_00aa3e,EEQ,0.46036626461672614,7,51
mlm_H1O2Ge2Zr1Sb1Pt1_00aa3e,EEQ,0.14414366377883414,8,78
mlm_H2N2F1Zn1Ir2_d44c82,EEQ,0.34624184509036393,1,1
mlm_H2N2F1Zn1Ir2_d44c82,EEQ,0.02930082313474447,2,1
mlm_H2N2F1Zn1Ir2_d44c82,EEQ,-0.5393273532734704,3,7
mlm_H2N2F1Zn1Ir2_d44c82,EEQ,-0.2755074571238436,4,7
mlm_H2N2F1Zn1Ir2_d44c82,EEQ,0.01184525399974623,5,9
mlm_H2N2F1Zn1Ir2_d44c82,EEQ,0.5240135929141392,6,30
mlm_H2N2F1Zn1Ir2_d44c82,EEQ,0.36850275417915046,7,77
mlm_H2N2F1Zn1Ir2_d44c82,EEQ,0.5349305410791685,8,77
mlm_H1O2Al2Si1Ga1Hg1_749315,EEQ,0.11896994950421402,1,1
mlm_H1O2Al2Si1Ga1Hg1_749315,EEQ,-0.41053653083183694,2,8
mlm_H1O2Al2Si1Ga1Hg1_749315,EEQ,-0.37734139233403896,3,8
mlm_H1O2Al2Si1Ga1Hg1_749315,EEQ,0.6184305944222634,4,13
mlm_H1O2Al2Si1Ga1Hg1_749315,EEQ,0.5290552078676545,5,13
mlm_H1O2Al2Si1Ga1Hg1_749315,EEQ,0.3738914336464713,6,14
mlm_H1O2Al2Si1Ga1Hg1_749315,EEQ,0.5355329749683331,7,31
mlm_H1O2Al2Si1Ga1Hg1_749315,EEQ,0.611997762756939,8,80
mlm_C2H5B1Co1Rb1Sr1_9bd53b,EEQ,0.010413029458199441,1,1
mlm_C2H5B1Co1Rb1Sr1_9bd53b,EEQ,0.005982184906523913,2,1
mlm_C2H5B1Co1Rb1Sr1_9bd53b,EEQ,-0.12662108841285324,3,1
mlm_C2H5B1Co1Rb1Sr1_9bd53b,EEQ,0.01680705565595808,4,1
mlm_C2H5B1Co1Rb1Sr1_9bd53b,EEQ,0.023885940255137572,5,1
mlm_C2H5B1Co1Rb1Sr1_9bd53b,EEQ,-0.51527400025694,6,5
mlm_C2H5B1Co1Rb1Sr1_9bd53b,EEQ,-0.4183871439457321,7,6
mlm_C2H5B1Co1Rb1Sr1_9bd53b,EEQ,-0.5390789803147595,8,6
mlm_C2H5B1Co1Rb1Sr1_9bd53b,EEQ,0.010543570438081518,9,27
mlm_C2H5B1Co1Rb1Sr1_9bd53b,EEQ,0.6949078029673558,10,37
mlm_C2H5B1Co1Rb1Sr1_9bd53b,EEQ,0.8368216292490283,11,38
mlm_H4F1Cl2Br1Rh2_701b1a,EEQ,0.00874583460731082,1,1
mlm_H4F1Cl2Br1Rh2_701b1a,EEQ,0.0009795020358684958,2,1
mlm_H4F1Cl2Br1Rh2_701b1a,EEQ,0.17507191403712508,3,1
mlm_H4F1Cl2Br1Rh2_701b1a,EEQ,0.013116662782594157,4,1
mlm_H4F1Cl2Br1Rh2_701b1a,EEQ,-0.32390284438085015,5,9
mlm_H4F1Cl2Br1Rh2_701b1a,EEQ,-0.20694208791767887,6,17
mlm_H4F1Cl2Br1Rh2_701b1a,EEQ,-0.1680337559305327,7,17
mlm_H4F1Cl2Br1Rh2_701b1a,EEQ,-0.39155830721671325,8,35
mlm_H4F1Cl2Br1Rh2_701b1a,EEQ,0.4234945068326036,9,45
mlm_H4F1Cl2Br1Rh2_701b1a,EEQ,0.4690285751502721,10,45
mlm_H2Li1B2F2Ag1_6f1063,EEQ,0.03185909252000951,1,1
mlm_H2Li1B2F2Ag1_6f1063,EEQ,0.03068139156963423,2,1
mlm_H2Li1B2F2Ag1_6f1063,EEQ,0.5284632430775033,3,3
mlm_H2Li1B2F2Ag1_6f1063,EEQ,-0.025800526600250118,4,5
mlm_H2Li1B2F2Ag1_6f1063,EEQ,-0.44176766445619753,5,5
mlm_H2Li1B2F2Ag1_6f1063,EEQ,-0.22955415281608993,6,9
mlm_H2Li1B2F2Ag1_6f1063,EEQ,-0.23084721916463935,7,9
mlm_H2Li1B2F2Ag1_6f1063,EEQ,0.3369658358700307,8,47
mlm_H2O2He2Ne1Na2_60ebfa,EEQ,-0.18519352754430463,1,1
mlm_H2O2He2Ne1Na2_60ebfa,EEQ,0.18038847473078123,2,1
mlm_H2O2He2Ne1Na2_60ebfa,EEQ,-0.05009160155335263,3,2
mlm_H2O2He2Ne1Na2_60ebfa,EEQ,-0.03636063039774451,4,2
mlm_H2O2He2Ne1Na2_60ebfa,EEQ,-0.5357955666703849,5,8
mlm_H2O2He2Ne1Na2_60ebfa,EEQ,-0.5388552220203008,6,8
mlm_H2O2He2Ne1Na2_60ebfa,EEQ,0.00967315184909956,7,10
mlm_H2O2He2Ne1Na2_60ebfa,EEQ,0.6241516863798837,8,11
mlm_H2O2He2Ne1Na2_60ebfa,EEQ,0.5320832352263218,9,11
mlm_H6Be1Si1Se1Hf1_9a6a0f,EEQ,-0.12204516451512415,1,1
mlm_H6Be1Si1Se1Hf1_9a6a0f,EEQ,-0.11902792829539821,2,1
mlm_H6Be1Si1Se1Hf1_9a6a0f,EEQ,0.008692610670539613,3,1
mlm_H6Be1Si1Se1Hf1_9a6a0f,EEQ,-0.12017455837522983,4,1
mlm_H6Be1Si1Se1Hf1_9a6a0f,EEQ,0.008841271086444169,5,1
mlm_H6Be1Si1Se1Hf1_9a6a0f,EEQ,-0.13874323407696504,6,1
mlm_H6Be1Si1Se1Hf1_9a6a0f,EEQ,0.33810664739340623,7,4
mlm_H6Be1Si1Se1Hf1_9a6a0f,EEQ,-0.12299764608327723,8,14
mlm_H6Be1Si1Se1Hf1_9a6a0f,EEQ,-0.45630361214581616,9,34
mlm_H6Be1Si1Se1Hf1_9a6a0f,EEQ,0.7236516143414214,10,72
mlm_H5Ge1As2Sr1Cs1_b6c49a,EEQ,-0.05129467419513589,1,1
mlm_H5Ge1As2Sr1Cs1_b6c49a,EEQ,-0.22030369404908368,2,1
mlm_H5Ge1As2Sr1Cs1_b6c49a,EEQ,-0.01842268161172178,3,1
mlm_H5Ge1As2Sr1Cs1_b6c49a,EEQ,-0.21754623197608436,4,1
mlm_H5Ge1As2Sr1Cs1_b6c49a,EEQ,-0.07807610113594532,5,1
mlm_H5Ge1As2Sr1Cs1_b6c49a,EEQ,-0.20443818041618744,6,32
mlm_H5Ge1As2Sr1Cs1_b6c49a,EEQ,-0.44063401049591233,7,33
mlm_H5Ge1As2Sr1Cs1_b6c49a,EEQ,-0.2628689219836806,8,33
mlm_H5Ge1As2Sr1Cs1_b6c49a,EEQ,0.7730338162561764,9,38
mlm_H5Ge1As2Sr1Cs1_b6c49a,EEQ,0.720550679607575,10,55
mlm_H4K2In2_b5b1fe,EEQ,-0.1191688872175326,1,1
mlm_H4K2In2_b5b1fe,EEQ,-0.07847143587258065,2,1
mlm_H4K2In2_b5b1fe,EEQ,0.015019017466430085,3,1
mlm_H4K2In2_b5b1fe,EEQ,0.02085462509345537,4,1
mlm_H4K2In2_b5b1fe,EEQ,0.8408008242266715,5,19
mlm_H4K2In2_b5b1fe,EEQ,0.7583399683876841,6,19
mlm_H4K2In2_b5b1fe,EEQ,0.28089915115544795,7,49
mlm_H4K2In2_b5b1fe,EEQ,0.28172673676042503,8,49
mlm_H3Au2Bi1Po2_850eea,EEQ,-0.01957693839448771,1,1
mlm_H3Au2Bi1Po2_850eea,EEQ,-0.011646533477944865,2,1
mlm_H3Au2Bi1Po2_850eea,EEQ,-0.0021093080933275443,3,1
mlm_H3Au2Bi1Po2_850eea,EEQ,0.013583464955392532,4,79
mlm_H3Au2Bi1Po2_850eea,EEQ,0.06731145135617067,5,79
mlm_H3Au2Bi1Po2_850eea,EEQ,0.06370059924932425,6,83
mlm_H3Au2Bi1Po2_850eea,EEQ,-0.04550069054318828,7,84
mlm_H3Au2Bi1Po2_850eea,EEQ,-0.06576204505193872,8,84
mlm_H5O2Ru2Pt1_5eb3dc,EEQ,-0.15056396530029081,1,1
mlm_H5O2Ru2Pt1_5eb3dc,EEQ,-0.14337064891243845,2,1
mlm_H5O2Ru2Pt1_5eb3dc,EEQ,-0.14406414841875526,3,1
mlm_H5O2Ru2Pt1_5eb3dc,EEQ,0.14978214573670845,4,1
mlm_H5O2Ru2Pt1_5eb3dc,EEQ,-0.1395740368832159,5,1
mlm_H5O2Ru2Pt1_5eb3dc,EEQ,-0.5225516201360945,6,8
